school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,4450105,BIO,          56,62,          14,16,          42,47,          33,37,           1,1,          90,,507.7,,,,2022,HS SCI,ALL
Abington - Abington High,10505,BIO,          50,42,          12,10,          38,32,          54,45,          16,13,         120,,496.7,,,,2022,HS SCI,ALL
Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,4120530,PHY,          15,24,           1,2,          14,22,          32,51,          16,25,          63,,483.2,,,,2022,HS SCI,ALL
Acton-Boxborough - Acton-Boxborough Regional High,6000505,BIO,         341,86,         165,42,         176,45,          48,12,           6,2,         395,,525.4,,,,2022,HS SCI,ALL
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,4300305,BIO,         105,78,          29,21,          76,56,          28,21,           2,1,         135,,514.5,,,,2022,HS SCI,ALL
Agawam - Agawam High,50505,BIO,          36,49,          20,27,          16,22,          16,22,          21,29,          73,,505.1,,,,2022,HS SCI,ALL
Agawam - Agawam High,50505,PHY,          61,31,           3,2,          58,29,         121,61,          17,9,         199,,492.2,,,,2022,HS SCI,ALL
Amesbury - Amesbury High,70505,BIO,          59,57,          11,11,          48,47,          31,30,          13,13,         103,,502.1,,,,2022,HS SCI,ALL
Amherst-Pelham - Amherst Regional High,6050505,BIO,          44,58,           6,8,          38,50,          24,32,           8,11,          76,,503.0,,,,2022,HS SCI,ALL
Andover - Andover High,90505,BIO,           2,17,           0,0,           2,17,           4,33,           6,50,          12,,489.1,,,,2022,HS SCI,ALL
Andover - Andover High,90505,PHY,         260,65,          83,21,         177,45,         122,31,          15,4,         397,,509.7,,,,2022,HS SCI,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,BIO,          12,18,           1,1,          11,16,          43,64,          12,18,          67,,485.8,,,,2022,HS SCI,ALL
Arlington - Arlington High,100505,BIO,          11,52,           4,19,           7,33,           7,33,           3,14,          21,,501.0,,,,2022,HS SCI,ALL
Arlington - Arlington High,100505,PHY,         264,74,          83,23,         181,51,          86,24,           5,1,         355,,514.4,,,,2022,HS SCI,ALL
Ashburnham-Westminster - Oakmont Regional High School,6100505,BIO,          20,31,           3,5,          17,27,          36,56,           8,13,          64,,493.2,,,,2022,HS SCI,ALL
Ashland - Ashland High,140505,BIO,         114,59,          19,10,          95,49,          63,33,          15,8,         192,,505.2,,,,2022,HS SCI,ALL
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,8010605,BIO,         113,42,          10,4,         103,38,         137,51,          20,7,         270,,495.2,,,,2022,HS SCI,ALL
Athol-Royalston - Athol High,6150505,BIO,          28,35,           1,1,          27,33,          43,53,          10,12,          81,,492.8,,,,2022,HS SCI,ALL
Athol-Royalston - Athol High,6150505,PHY,          27,53,           3,6,          24,47,          20,39,           4,8,          51,,498.4,,,,2022,HS SCI,ALL
Atlantis Charter (District) - Atlantis Charter School,4910550,PHY,          13,18,           1,1,          12,17,          36,51,          22,31,          71,,481.5,,,,2022,HS SCI,ALL
Attleboro - Attleboro High,160505,PHY,         204,45,          31,7,         173,38,         209,46,          41,9,         454,,497.5,,,,2022,HS SCI,ALL
Auburn - Auburn Senior High,170505,BIO,          73,45,          10,6,          63,39,          79,49,           9,6,         161,,498.4,,,,2022,HS SCI,ALL
Avon - Avon Middle High School,180510,BIO,          28,55,           6,12,          22,43,          19,37,           4,8,          51,,502.1,,,,2022,HS SCI,ALL
Ayer Shirley School District - Ayer Shirley Regional High School,6160505,BIO,          48,47,           9,9,          39,38,          46,45,           9,9,         103,,498.6,,,,2022,HS SCI,ALL
Barnstable - Barnstable High,200505,BIO,          77,30,           8,3,          69,27,         114,45,          64,25,         255,,487.6,,,,2022,HS SCI,ALL
Barnstable - Barnstable High,200505,PHY,           3,21,           0,0,           3,21,           8,57,           3,21,          14,,486.4,,,,2022,HS SCI,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,BIO,          12,20,           0,0,          12,20,          26,44,          21,36,          59,,481.5,,,,2022,HS SCI,ALL
Bedford - Bedford High,230505,PHY,         156,71,          56,25,         100,45,          59,27,           6,3,         221,,514.6,,,,2022,HS SCI,ALL
Belchertown - Belchertown High,240505,BIO,         109,73,          45,30,          64,43,          36,24,           5,3,         150,,515.6,,,,2022,HS SCI,ALL
Bellingham - Bellingham High School,250505,BIO,          58,41,           1,1,          57,40,          75,52,          10,7,         143,,494.8,,,,2022,HS SCI,ALL
Belmont - Belmont High,260505,PHY,         273,81,         130,39,         143,43,          53,16,           9,3,         335,,521.6,,,,2022,HS SCI,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,4140305,BIO,          14,35,           0,0,          14,35,          19,48,           7,18,          40,,490.1,,,,2022,HS SCI,ALL
Berkshire Hills - Monument Mt Regional High,6180505,BIO,          84,66,          24,19,          60,47,          38,30,           5,4,         127,,507.9,,,,2022,HS SCI,ALL
Berlin-Boylston - Tahanto Regional High,6200505,BIO,          61,81,          16,21,          45,60,          12,16,           2,3,          75,,517.7,,,,2022,HS SCI,ALL
Beverly - Beverly High,300505,BIO,         160,54,          36,12,         124,41,         107,36,          32,11,         299,,501.0,,,,2022,HS SCI,ALL
Billerica - Billerica Memorial High School,310505,BIO,         180,65,          43,16,         137,50,          90,33,           6,2,         276,,508.6,,,,2022,HS SCI,ALL
Blackstone Valley Regional Vocational Technical - Blackstone Valley,8050605,BIO,         119,72,          31,19,          88,53,          43,26,           3,2,         165,,511.4,,,,2022,HS SCI,ALL
Blackstone Valley Regional Vocational Technical - Blackstone Valley,8050605,PHY,          95,81,          17,14,          78,66,          23,19,           0,0,         118,,513.3,,,,2022,HS SCI,ALL
Blackstone-Millville - Blackstone Millville RHS,6220505,BIO,          38,38,           4,4,          34,34,          51,51,          11,11,         100,,493.1,,,,2022,HS SCI,ALL
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,8060605,BIO,         103,46,          12,5,          91,40,         111,49,          11,5,         225,,497.3,,,,2022,HS SCI,ALL
Boston - Another Course To College,350541,BIO,           0,0,           0,0,           0,0,           7,70,           3,30,          10,,473.8,,,,2022,HS SCI,ALL
Boston - Another Course To College,350541,PHY,           1,2,           0,0,           1,2,          22,54,          18,44,          41,,474.2,,,,2022,HS SCI,ALL
Boston - Boston Arts Academy,350546,BIO,          25,22,           3,3,          22,19,          76,66,          15,13,         116,,488.0,,,,2022,HS SCI,ALL
Boston - Boston Arts Academy,350546,PHY,          30,27,           1,1,          29,26,          72,64,          11,10,         113,,489.7,,,,2022,HS SCI,ALL
Boston - Boston Community Leadership Academy,350558,BIO,           1,4,           0,0,           1,4,          10,40,          14,56,          25,,470.2,,,,2022,HS SCI,ALL
Boston - Boston Community Leadership Academy,350558,PHY,           5,5,           0,0,           5,5,          53,58,          33,36,          91,,474.8,,,,2022,HS SCI,ALL
Boston - Boston International High School & Newcomers Academy,350507,PHY,           0,0,           0,0,           0,0,          22,40,          33,60,          55,,466.3,,,,2022,HS SCI,ALL
Boston - Boston Latin Academy,350545,PHY,         173,61,           7,2,         166,59,         109,39,           0,0,         282,,503.8,,,,2022,HS SCI,ALL
Boston - Boston Latin School,350560,BIO,         383,91,         157,37,         226,54,          38,9,           1,0,         422,,524.6,,,,2022,HS SCI,ALL
Boston - Brighton High School,350505,BIO,           1,6,           0,0,           1,6,           7,44,           8,50,          16,,470.5,,,,2022,HS SCI,ALL
Boston - Brighton High School,350505,PHY,           8,16,           0,0,           8,16,          25,49,          18,35,          51,,478.9,,,,2022,HS SCI,ALL
Boston - Burke High School,350525,BIO,           5,29,           2,12,           3,18,           6,35,           6,35,          17,,488.1,,,,2022,HS SCI,ALL
Boston - Burke High School,350525,PHY,           9,16,           0,0,           9,16,          29,52,          18,32,          56,,478.6,,,,2022,HS SCI,ALL
Boston - Charlestown High School,350515,PHY,           3,11,           0,0,           3,11,          11,39,          14,50,          28,,471.2,,,,2022,HS SCI,ALL
Boston - Community Academy of Science and Health,350581,BIO,           7,11,           0,0,           7,11,          30,48,          25,40,          62,,478.5,,,,2022,HS SCI,ALL
Boston - Dearborn 6-12 STEM Academy,350074,BIO,           4,5,           0,0,           4,5,          37,50,          33,45,          74,,473.0,,,,2022,HS SCI,ALL
Boston - East Boston High School,350530,BIO,           7,11,           1,2,           6,9,          21,32,          38,58,          66,,470.9,,,,2022,HS SCI,ALL
Boston - East Boston High School,350530,PHY,          34,23,           0,0,          34,23,          97,65,          19,13,         150,,487.1,,,,2022,HS SCI,ALL
Boston - English High School,350535,PHY,          17,20,           1,1,          16,19,          46,53,          23,27,          86,,480.0,,,,2022,HS SCI,ALL
Boston - Excel High School,350522,BIO,           4,9,           0,0,           4,9,          21,48,          19,43,          44,,474.1,,,,2022,HS SCI,ALL
Boston - Excel High School,350522,PHY,           4,5,           0,0,           4,5,          44,59,          27,36,          75,,473.6,,,,2022,HS SCI,ALL
Boston - Fenway High School,350540,PHY,          15,15,           0,0,          15,15,          58,59,          25,26,          98,,481.3,,,,2022,HS SCI,ALL
Boston - Henderson K-12 Inclusion School Upper,350426,BIO,           2,11,           0,0,           2,11,           8,42,           9,47,          19,,479.0,,,,2022,HS SCI,ALL
Boston - Henderson K-12 Inclusion School Upper,350426,PHY,           6,11,           0,0,           6,11,          26,48,          22,41,          54,,477.4,,,,2022,HS SCI,ALL
Boston - Lyon High School,350655,BIO,           2,6,           0,0,           2,6,          13,42,          16,52,          31,,470.4,,,,2022,HS SCI,ALL
Boston - Lyon High School,350655,PHY,           0,0,           0,0,           0,0,          18,86,           3,14,          21,,478.6,,,,2022,HS SCI,ALL
Boston - Madison Park Technical Vocational High School,350537,BIO,           4,9,           0,0,           4,9,          17,38,          24,53,          45,,472.0,,,,2022,HS SCI,ALL
Boston - Madison Park Technical Vocational High School,350537,PHY,          10,4,           0,0,          10,4,         150,57,         101,39,         261,,472.4,,,,2022,HS SCI,ALL
Boston - Margarita Muniz Academy,350549,BIO,           2,3,           0,0,           2,3,          27,44,          33,53,          62,,470.3,,,,2022,HS SCI,ALL
Boston - Margarita Muniz Academy,350549,PHY,           4,6,           0,0,           4,6,          36,52,          29,42,          69,,474.1,,,,2022,HS SCI,ALL
Boston - McKinley Schools,350363,BIO,           2,18,           0,0,           2,18,           4,36,           5,45,          11,,475.6,,,,2022,HS SCI,ALL
Boston - New Mission High School,350542,BIO,          10,9,           1,1,           9,8,          73,63,          33,28,         116,,477.1,,,,2022,HS SCI,ALL
Boston - O'Bryant School of Math & Science,350575,BIO,         183,57,          25,8,         158,49,         129,40,           9,3,         321,,502.9,,,,2022,HS SCI,ALL
Boston - Quincy Upper School,350565,BIO,          15,22,           1,1,          14,21,          34,50,          19,28,          68,,481.7,,,,2022,HS SCI,ALL
Boston - Snowden International High School,350690,PHY,           0,0,           0,0,           0,0,          68,60,          46,40,         114,,472.5,,,,2022,HS SCI,ALL
Boston - TechBoston Academy,350657,BIO,           6,7,           0,0,           6,7,          47,53,          36,40,          89,,474.6,,,,2022,HS SCI,ALL
Boston - TechBoston Academy,350657,PHY,           4,6,           0,0,           4,6,          49,68,          19,26,          72,,477.3,,,,2022,HS SCI,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,4490305,PHY,          27,35,           2,3,          25,32,          43,56,           7,9,          77,,492.9,,,,2022,HS SCI,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,4110305,BIO,           3,5,           0,0,           3,5,          30,49,          28,46,          61,,473.5,,,,2022,HS SCI,ALL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,4160305,BIO,          27,24,           3,3,          24,21,          58,52,          27,24,         112,,485.9,,,,2022,HS SCI,ALL
Bourne - Bourne High School,360505,BIO,          20,27,           4,5,          16,22,          46,62,           8,11,          74,,490.0,,,,2022,HS SCI,ALL
Braintree - Braintree High,400505,BIO,         272,66,          73,18,         199,48,         122,30,          19,5,         413,,509.6,,,,2022,HS SCI,ALL
Bridgewater-Raynham - Bridgewater-Raynham Regional,6250505,BIO,         157,45,          22,6,         135,39,         158,45,          34,10,         349,,497.5,,,,2022,HS SCI,ALL
Bristol County Agricultural - Bristol County Agricultural High,9100705,BIO,          64,40,          11,7,          53,33,          92,57,           5,3,         161,,497.5,,,,2022,HS SCI,ALL
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,8100605,BIO,         135,42,          17,5,         118,37,         157,49,          28,9,         320,,495.7,,,,2022,HS SCI,ALL
Brockton - Brockton High,440505,BIO,         151,25,          17,3,         134,22,         273,45,         182,30,         606,,483.9,,,,2022,HS SCI,ALL
Brockton - Brockton Virtual Learning Academy,440705,BIO,           4,10,           1,2,           3,7,          18,44,          19,46,          41,,472.4,,,,2022,HS SCI,ALL
Brooke Charter School (District) - Brooke Charter School,4280305,BIO,          96,70,          13,9,          83,60,          37,27,           5,4,         138,,508.8,,,,2022,HS SCI,ALL
Brookline - Brookline High,460505,PHY,         397,79,         138,27,         259,52,         101,20,           4,1,         502,,516.6,,,,2022,HS SCI,ALL
Burlington - Burlington High,480505,BIO,         139,63,          46,21,          93,42,          64,29,          19,9,         222,,508.3,,,,2022,HS SCI,ALL
Cambridge - Cambridge Rindge and Latin,490506,BIO,           3,21,           0,0,           3,21,           4,29,           7,50,          14,,481.9,,,,2022,HS SCI,ALL
Cambridge - Cambridge Rindge and Latin,490506,PHY,         232,53,          58,13,         174,40,         164,38,          38,9,         434,,502.3,,,,2022,HS SCI,ALL
Canton - Canton High,500505,BIO,         152,72,          56,27,          96,45,          53,25,           6,3,         211,,513.8,,,,2022,HS SCI,ALL
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,8150605,BIO,         143,44,          13,4,         130,40,         156,48,          25,8,         324,,496.3,,,,2022,HS SCI,ALL
Carver - Carver Middle/High School,520405,PHY,          26,27,           0,0,          26,27,          59,62,          10,11,          95,,489.5,,,,2022,HS SCI,ALL
Central Berkshire - Wahconah Regional High,6350505,BIO,          58,46,          10,8,          48,38,          60,47,           9,7,         127,,497.9,,,,2022,HS SCI,ALL
Chelmsford - Chelmsford High,560505,BIO,         186,62,          45,15,         141,47,          99,33,          14,5,         299,,507.4,,,,2022,HS SCI,ALL
Chelsea - Chelsea High,570505,BIO,          68,22,           7,2,          61,19,         131,42,         115,37,         314,,480.4,,,,2022,HS SCI,ALL
Chicopee - Chicopee Comprehensive High School,610510,BIO,         144,42,          16,5,         128,37,         165,48,          36,10,         345,,496.0,,,,2022,HS SCI,ALL
Chicopee - Chicopee High,610505,BIO,          46,24,           7,4,          39,20,         101,52,          46,24,         193,,485.0,,,,2022,HS SCI,ALL
City on a Hill Charter Public School (District) - City on a Hill Charter Public School,4370505,BIO,           5,6,           1,1,           4,5,          48,56,          33,38,          86,,475.4,,,,2022,HS SCI,ALL
Clinton - Clinton Senior High,640505,BIO,           4,31,           1,8,           3,23,           6,46,           3,23,          13,,485.2,,,,2022,HS SCI,ALL
Clinton - Clinton Senior High,640505,PHY,          38,37,           1,1,          37,36,          55,53,          10,10,         103,,490.2,,,,2022,HS SCI,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,4380505,BIO,           6,14,           0,0,           6,14,          23,53,          14,33,          43,,478.1,,,,2022,HS SCI,ALL
Cohasset - Cohasset High School,650505,PHY,          82,76,          22,20,          60,56,          26,24,           0,0,         108,,515.2,,,,2022,HS SCI,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,BIO,          24,35,           6,9,          18,26,          33,48,          12,17,          69,,489.6,,,,2022,HS SCI,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,4360305,PHY,          20,42,           0,0,          20,42,          23,48,           5,10,          48,,494.2,,,,2022,HS SCI,ALL
Concord-Carlisle - Concord Carlisle High,6400505,BIO,         252,78,         104,32,         148,46,          62,19,           9,3,         323,,519.7,,,,2022,HS SCI,ALL
Danvers - Danvers High,710505,BIO,          90,51,          10,6,          80,45,          70,39,          18,10,         178,,498.2,,,,2022,HS SCI,ALL
Dartmouth - Dartmouth High,720505,BIO,         105,44,          13,5,          92,38,         112,47,          22,9,         239,,497.5,,,,2022,HS SCI,ALL
Dedham - Dedham High,730505,BIO,          94,51,          18,10,          76,42,          67,37,          22,12,         183,,500.8,,,,2022,HS SCI,ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,6450505,BIO,          49,36,           9,7,          40,29,          67,49,          22,16,         138,,492.6,,,,2022,HS SCI,ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,6450505,PHY,          22,30,           5,7,          17,23,          43,59,           8,11,          73,,494.3,,,,2022,HS SCI,ALL
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,6500505,BIO,          94,54,          22,13,          72,42,          61,35,          18,10,         173,,502.1,,,,2022,HS SCI,ALL
Douglas - Douglas High School,770505,BIO,          35,57,           2,3,          33,54,          22,36,           4,7,          61,,501.4,,,,2022,HS SCI,ALL
Dover-Sherborn - Dover-Sherborn Regional High,6550505,BIO,         140,85,          66,40,          74,45,          24,15,           0,0,         164,,522.6,,,,2022,HS SCI,ALL
Dracut - Dracut Senior High,790505,BIO,          58,31,           8,4,          50,27,          99,53,          31,16,         188,,489.9,,,,2022,HS SCI,ALL
Dudley-Charlton Reg - Shepherd Hill Regional High,6580505,BIO,          90,45,          16,8,          74,37,          95,47,          17,8,         202,,497.8,,,,2022,HS SCI,ALL
Duxbury - Duxbury High,820505,BIO,         189,81,          65,28,         124,53,          42,18,           3,1,         234,,518.4,,,,2022,HS SCI,ALL
East Bridgewater - East Bridgewater JR./SR. High School,830505,BIO,          41,36,           7,6,          34,30,          53,46,          21,18,         115,,491.4,,,,2022,HS SCI,ALL
East Longmeadow - East Longmeadow High,870505,BIO,          59,51,          17,15,          42,37,          47,41,           9,8,         115,,503.0,,,,2022,HS SCI,ALL
Easthampton - Easthampton High,860505,BIO,          15,31,           1,2,          14,29,          26,54,           7,15,          48,,490.1,,,,2022,HS SCI,ALL
Easthampton - Easthampton High,860505,PHY,           8,73,           1,9,           7,64,           2,18,           1,9,          11,,510.9,,,,2022,HS SCI,ALL
Easton - Oliver Ames High,880505,PHY,         165,62,          28,11,         137,52,          94,35,           7,3,         266,,506.0,,,,2022,HS SCI,ALL
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District) - Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School,4520505,BIO,          11,12,           0,0,          11,12,          59,64,          22,24,          92,,480.3,,,,2022,HS SCI,ALL
Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,8170505,BIO,         261,67,          61,16,         200,51,         118,30,          13,3,         392,,508.2,,,,2022,HS SCI,ALL
Everett - Everett High,930505,BIO,          73,16,           9,2,          64,14,         230,51,         146,33,         449,,479.6,,,,2022,HS SCI,ALL
Everett - Everett High,930505,PHY,          18,58,           1,3,          17,55,          13,42,           0,0,          31,,502.1,,,,2022,HS SCI,ALL
Excel Academy Charter (District) - Excel Academy Charter School,4100205,BIO,          66,37,          13,7,          53,30,          89,50,          23,13,         178,,494.8,,,,2022,HS SCI,ALL
Fairhaven - Fairhaven High,940505,BIO,          62,41,          10,7,          52,34,          70,46,          20,13,         152,,494.7,,,,2022,HS SCI,ALL
Fall River - B M C Durfee High,950505,BIO,         121,23,          17,3,         104,19,         254,47,         160,30,         535,,483.3,,,,2022,HS SCI,ALL
Fall River - B M C Durfee High,950505,PHY,           0,0,           0,0,           0,0,           3,17,          15,83,          18,,460.2,,,,2022,HS SCI,ALL
Falmouth - Falmouth High,960505,BIO,          86,48,          25,14,          61,34,          82,45,          13,7,         181,,501.0,,,,2022,HS SCI,ALL
Fitchburg - Fitchburg High,970505,BIO,          37,14,           4,2,          33,13,         120,46,         106,40,         263,,477.2,,,,2022,HS SCI,ALL
